Name,Price,Cpu,ScreenResolution,Ram,Memory,Gpu,OpSys,Weight
"Lenovo IdeaPad Gaming 3i Core i5 11th Gen RTX 3050 4GB Graphics 15.6"" FHD Laptop","116,680৳",Intel Core i5-11300H ,"15.6"" FHD ",8GB ,M.2 2280 PCIe 3.0x4 NVMe SSD 512GB ,NVIDIA GeForce RTX 3050 4GB ,Win11 Home ,Shadow Black 359 x 249.6 x 24.9 mm (14.13 x 9.83 x 0.98 inches) 2.2 KG 
"Lenovo ThinkPad L14 Gen 3 Core i5 12th Gen 14"" FHD Business Laptop","116,500৳",Intel Core i5-1235U ,14 Inch IPS FHD (1920 x 1080) Touch ScreenNo ,8GB ,M.2 2242 PCIe Gen3 TLC SDD 512GB ,Intel Iris Xe Graphics Shared ,FreeDOS ,Black 
"Lenovo IdeaPad Slim 5i Pro Core i5 11th Gen MX450 2GB Graphics 16"" Laptop With 3 Years Warranty","129,700৳",Intel Core i5-11300H ,16 Inch 2.5K WQXGA IPS LED Display 2560x1600 Touch ScreenNo ,1X16GBREMOVABLE ,M.2 2242 PCIe 3.0×4 NVMe SSD 512GB ,Nvidia MX450 2GB ,Windows 11 Home ,"Storm Grey 356 x 251 x 16.9-18.4 mm (14.02 x 9.88 x 0.67-0.72 inches) Around 1.9 kg (4.19 lbs) Body MaterialAluminum (Top), Aluminium (Bottom) "
"Lenovo ThinkPad L14 Gen 3 Core i7 12th Gen 14"" FHD Business Laptop","132,500৳",Intel Core i7-1260P ,14 Inch IPS FHD (1920 x 1080) Touch ScreenNo ,8GB ,M.2 2242 PCIe Gen3 TLC SDD 512GB ,Intel Iris Xe Graphics Shared ,FreeDOS ,Black 
"Lenovo IdeaPad Gaming 3i Core i7 11th Gen GTX 1650 4GB Graphics 15.6"" FHD Laptop With 3 Years Warranty","144,890৳",Intel Core i7-11370H ,15.6 Inch IPS FHD (1920×1080) Touch ScreenNo ,16GB ,"M.2 2242 PCIe 3.0×4 NVMe SSD 7 &  2.5"" HDD 256GB  SSD
1TB  HDD ",NVIDIA GeForce GTX 1650 4GB ,Windows 11 Home ,Shadow Black 359 x 249.6 x 24.9 mm (14.13 x 9.83 x 0.98 inches) 2.25 kg (4.96 lbs) 
"Lenovo ThinkPad P14s Gen 2 Core i5 11th Gen 14"" FHD Business Laptop","158,500৳",Intel Core i5-1135G7 ,14 Inch IPS FHD (1920 x 1080) Touch ScreenNo ,8GB ,M.2 2242 PCIe Gen3 TLC SDD 512GB ,Integrated Intel UHD Graphics Shared ,FreeDOS ,Black 
"Lenovo YOGA Slim 7i Carbon Core i7 11th Gen 13.3"" Laptop","192,500৳",Intel Core i7-1165G7 ,13.3 Inch QHD WQXGA IPS Display QHD (2560x1600) Touch ScreenN/A ,16GB ,PCIe NVMe M.2 SSD 1TB SSD ,Intel Iris Xe Graphics Integrated ,Win-11 Home ,Moon White 295.88 x 208.85 x 14.25mm 0.966 Kg 
"Lenovo ThinkPad P14s Gen 2 Core i5 11th Gen T500 4GB Graphics Card 14"" FHD Business Laptop","190,500৳",Intel Core i5-1135G7 ,14 Inch IPS FHD (1920 x 1080) Touch ScreenNo ,16GB(8GBSOLDERED+8GBSO-DIMM) ,M.2 2242 PCIe Gen3 TLC SDD 512GB ,NVIDIA Quadro T500 4GB GDDR6 DirectX 12 4GB ,FreeDOS ,Black 
"Lenovo Legion Slim 7 15ACH6 AMD Ryzen 7 5800H RTX 3060 6GB Graphics 15.6"" WQHD Laptop","219,170৳",AMD Ryzen 7 5800H ,"15.6"" 2K WQHD IPS LED Display QHD (2560x1440) Touch ScreenN/A ",16GB ,NVMe PCIe 1TB SSD ,Nvidia RTX 3060 Graphics 6GB ,Win-11 Home ,"Shadow Black 356 x 252 x 18.9 mm 1.9 kg Body MaterialAluminum (top), aluminum (bottom) "
"Lenovo Legion 7 16ACHg6 Ryzen 7 5800H RTX 3080 16GB Graphics 16"" 165Hz Gaming Laptop","331,510৳",AMD Ryzen 7 5800H ,16 Inch IPS QHD (2560 x 1600) Touch ScreenNo ,16GB ,M.2 NVMe PCIe SSD 1TB ,NVIDIA GeForce RTX 3080 16GB ,Windows 11 Home ,Storm Grey 20.1-23.5mm x 356mm x 261.04mm 2.5kg 
"Lenovo Legion 7 16ACHg6 Ryzen 9 5900HX RTX 3080 16GB Graphics 16"" 165Hz Gaming Laptop","358,640৳",AMD Ryzen 9 5900HX ,16 Inch IPS QHD (2560 x 1600) Touch ScreenNo ,16GB ,M.2 NVMe PCIe SSD 1TB ,NVIDIA GeForce RTX 3080 16GB ,Windows 11 Home ,Storm Grey 20.1-23.5mm x 356mm x 261.04mm 2.5kg 
"Lenovo IdeaPad Slim 5i Pro Core i7 11th Gen MX450 2GB Graphics 14"" 2.2K Laptop","150,820৳",Intel Core i7 1165G7 ,"14"" 2.2K LED Display Full HD (2240x1400) Refresh Rate60 Hz ",16GB ,NVMe PCIe 512GB SSD ,Intel Iris Xe Graphics Integrated ,Win-11 Home ,Storm Grey 312.2 x 221 x 15.99 -17.99mm 1.41 Kg 
"Asus Vivobook X515MA Celeron N4020 15.6"" HD Laptop","43,400৳",Intel Celeron Processor N4020 ,15.6 inch HD (1366 x 768) Touch ScreenNo Display Features16:9 aspect ratio ,4GB ,HDD 1TB ,Intel UHD Graphics 600 Shared ,Windows 11 Home ,"Transparent Silver (BR763W-X515MA)
Slate Gray (BR662W-X515MA) 1.80 kg "
Asus P1511CMA Intel Celeron N4020 15.6-Inch HD Laptop,"43,440৳",Intel Celeron Processor N4020 ,"15.6 inch HD (1366 x 768) Touch ScreenNo Display FeaturesBrightness: 200nits, Aspect Ratio: 16:9, Color gamut: 45% NTSC, LED Backlit ",4GB ,HDD 1TB ,Intel UHD Graphics 600 Shared ,Windows 11 Home ,Slate Grey 36.02 x 23.49 x 1.99 ~ 1.99 cm 1.80 kg 
"Asus Vivobook X515KA Celeron N4500 15.6"" HD Laptop","42,900৳",Intel Celeron N4500 Processor ,15.6-inch HD (1366 x 768) Touch ScreenNo Display FeaturesAspect ratio 16:9 ,4GB ," 2.5"" HDD 1TB ",Intel UHD Graphics 600 Shared ,Windows 11 Home ,"Transparent Silver (BR105W-X515KA)
Slate Gray (BR104W-X515KA) 1.80 kg "
"Asus Vivobook X515KA Celeron N4500 15.6"" FHD Laptop","45,070৳",Intel Celeron N4500 Processor ,15.6-inch HD (1366 x 768) Touch ScreenNo Display FeaturesAspect ratio 16:9 ,4GB ," 2.5"" HDD 1TB ",Intel UHD Graphics Shared ,Windows 11 Home ,"Slate Grey (EJ149W-X515KA)
Transparent Silver (EJ150W-X515KA) 1.80 kg "
"Asus Vivobook X515MA Celeron N4020 15.6"" FHD Laptop","45,070৳",Intel Celeron Processor N4020 ,15.6 Inch IPS 1920x1080 Touch ScreenNo ,4GB ,SATA lll HDD 1TB ,Intel HD Graphics Shared ,Window 10 ,"Slate Gray (BQ676W)
Transparent Silver (BQ675W) 1.7 kg "
"Asus Vivobook X515MA Celeron N4500 15.6"" HD Laptop","45,650৳",Intel Celeron N4500 Processor ,15.6 Inch HD (1366 x 768) Touch ScreenNo Display FeaturesAspect ratio 16:9 ,4GB ,"SATA  2.5"" HDD 1TB ",Intel UHD Graphics 600 Shared ,Windows 11 Home ,Transparent Silver (BQ635T-X515MA) 1.80 kg 
"Asus VivoBook 15 X515FA Core i3 10th Gen 15.6"" FHD Laptop","49,830৳",Intel Core i3-10110U ,"15.6-inch FHD (1920 x 1080) Touch ScreenNo Display Features16:9, LED Backlit, 200nits, NTSC: 45%, Anti-glare display, Screen-to-body ratio: 83 % ",4GB ,SATA HDD 1TB ,Intel UHD Graphics Shared ,Windows 11 Home ,"Slate Grey (EJ223W)
Transparent Silver (EJ222W) 36.02 x 23.49 x 1.99 ~ 1.99 cm (14.18"" x 9.25"" x 0.78"" ~ 0.78"") 1.80 kg (3.97 lbs) "
"Asus Vivobook E410MA Celeron N4020 14"" HD Laptop","48,330৳",Intel Celeron Processor N4020 ,14 LED HD (1366X768) Touch ScreenNo ,4GB , PCIEG3 SSD 256GB ,Integrated Intel UHD Shared ,Windows 11 ,PEACOCK BLUE 32.54 x 21.60 x 1.99 ~ 1.99 cm 1.60 kg (3.53 lbs) 
"Asus VivoBook 14 X415FA Core i3 10th Gen 256GB SSD 14"" FHD Laptop","49,410৳",Intel Core i3 10110U ,"14.0 Inch  FHD (1920X 1080) Touch ScreenNo Display FeaturesLED BACKLIT DISPLAY 16:9, ANTI-GRARE DISPLAY, 250 NITS, 45% NTSC, 84% SCREEN-TO-BODY RATIO ",4GB ,NVMe PCIe 256GB SSD ,Intel UHD Graphics Shared ,Windows 11 Home ,Slate Grey (EK120W-X415FA) 325.4 x 216 x 19.9mm 1.60 kg 
"ASUS VivoBook 15 X515JA Core i3 10th Gen 15.6"" FHD Laptop","49,950৳",Intel Core i3-1005G1 ,"15.6 Inch FHD (1920x1080) Display Features16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 % ",4GB ,HDD 1TB ,Intel UHD Graphics Shared ,Windows 11 ,"Slate Grey 36.02 x 23.49 x 1.99 ~ 1.99 cm (14.18"" x 9.25"" x 0.78"" ~ 0.78"") 1.80 kg (3.97 lbs) "
"Asus VivoBook 15 E510MA Intel Celeron N4020 15.6"" FHD Laptop","49,910৳",Intel Celeron Dual Core N4020 ,"15.6-inch FHD (1920 x 1080) Touch ScreenNo Display Features16:9,Anti-glare display,LED Backlit,200nits,NTSC: 45%,Screen-to-body ratio: 84％ ",4GB ,PCIe G3 SSD 512GB ,Intel UHD Graphics 600 Shared ,Windows 10 Home ,Star Black 360.2 x 236.4 x 18.1 - 18.1mm 1.57 kg 
"Asus VivoBook 14 X415FA Core i3 10th Gen 14"" FHD Laptop","49,950৳",Intel Core i3 10110U ,14.0 Inch IPS-LEVEL  FHD (1920X 1080) Touch ScreenNo ,4GB ,SATA HDD 1TB ,Intel UHD Graphics Shared ,Windows 11 Home ,Slate Grey (EK120W-X415FA) 325.4 x 216 x 19.9mm 1.60 kg 
"Asus VivoBook 15 E510MA Celeron N4020 15.6"" FHD Laptop with Fingerprint","49,410৳",Intel Celeron Dual Core N4020 ,"15.6-inch FHD (1920 x 1080) Touch ScreenNo Display Features16:9,Anti-glare display, LED Backlit,200nits,NTSC: 45%,Screen-to-body ratio: 84 ％ ",4GB ,PCIe G3 SSD 512GB ,Intel UHD Graphics 600 Shared ,Windows 11 Home ,Star Black 360.2 x 236.4 x 18.1 - 18.1mm 1.57 kg 
"Asus VivoBook 15 R565FA Core i3 10th Gen 15.6"" HD Laptop","50,280৳",Intel Core i3-10110U ,"15.6-inch  HD (1366 x 768) Touch ScreenNo Display Features16:9 aspect ratio, LED Backlit, 200nits, NTSC: 45%, Anti-glare display, Screen-to-body ratio: 83 % ",4GB ,SATA  HDD 1TB ,Intel UHD Graphics Shared ,Windows 11 Home ,"Slate Grey 36.02 x 23.49 x 1.99 ~ 1.99 cm (14.18"" x 9.25"" x 0.78"" ~ 0.78"") 1.80 kg (3.97 lbs) "
"ASUS VivoBook 15 X515JA Core i3 10th Gen 8GB RAM 15.6"" FHD Laptop","51,580৳",Intel Core i3-1005G1 ,"15.6 Inch FHD (1920x1080) Display Features16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 % ",8GB ,HDD 1TB ,Intel UHD Graphics Shared ,Windows 11 ,"Slate Grey 36.02 x 23.49 x 1.99 ~ 1.99 cm (14.18"" x 9.25"" x 0.78"" ~ 0.78"") 1.80 kg (3.97 lbs) "
"ASUS VivoBook 15 X515EA Core i3 11th Gen 15.6"" FHD WV Laptop","55,380৳",Intel Core i3-1115G4 ,15.6-inch IPS FHD (1920 x 1080) Touch ScreenNo ,4GB ,SATA HDD 1TB ,Intel UHD Graphics Shared ,Windows 11 Home ,"PEACOCK BLUE (BQ2315W-X515EA)
SLATE GREY (BQ2316W-X515EA) 36.02 x 23.49 x 1.99 ~ 1.99 cm (14.18"" x 9.25"" x 0.78"" ~ 0.78"") 1.80 kg (3.97 lbs) Body MaterialABS Plastic "
"ASUS VivoBook 15 X515EA Core i3 11th Gen 15.6"" FHD Laptop","55,380৳",Intel Core i3-1115G4 ,15.6-inch IPS FHD (1920 x 1080) Touch ScreenNo ,4GB ,HDD 1TB ,Intel UHD Graphics Shared ,Windows 11 Home ,"T. SILVER (EJ2453W-X515EA)
SLATE GREY (EJ2454W-X515EA)
PEACOCK BLUE (EJ2455W-X515EA) 36.02 x 23.49 x 1.99 ~ 1.99 cm (14.18"" x 9.25"" x 0.78"" ~ 0.78"") 1.80 kg (3.97 lbs) Body MaterialABS Plastic "
"ASUS ExpertBook L1 L1400CDA Ryzen 3 3250U 14"" FHD Laptop","55,640৳",AMD Ryzen 3 3250U ,"14-inch FHD (1920 x 1080) Touch ScreenNo Display Features16:9,Anti-glare display,220nits,NTSC: 45% ",4GB ,M.2 NVMe PCIe 3.0 SSD 512GB ,AMD Radeon Graphics Shared ,Free DOS ,Star Black 35.80 x 23.65 x 1.94 ~ 1.94 cm 1.75 kg (With Battery) 
ASUS D415DA Ryzen 3 3250U 14-inch HD Laptop,"54,840৳",AMD Ryzen 3 3250U ,14 Inch HD (1366 x 768) Touch ScreenNo Refresh Rate60Hz ,4GB ,1TB HDD HDD RPM5400RPM ,AMD Radeon VEGA3 Graphics Shared ,Windows 11 Home ,SLATE GREY 325.4 x 216.0 x 19.9mm 1.60 kg 
"ASUS VivoBook 15 M515DA Ryzen 3 3250U 15.6"" HD Laptop","55,920৳",AMD Ryzen 3 3250U ,"15.6"" HD (1366 x 768) Refresh Rate60Hz Display Features200nits, 45% NTSC color gamut for non-OLED, Screen-to-body ratio: 83 % ",4GB ,SATA III 1TB HDD ,AMD Radeon Graphics Shared ,Windows 11 ,Slate Grey 360 x 235 x 19.9mm 1.80 kg 
"ASUS VivoBook 15 D515DA Ryzen 3 3250U 15.6"" FHD Laptop","58,090৳",AMD Ryzen 3 3250U ,15.6 Inch FHD (1920x1080) Touch ScreenNo Refresh Rate60Hz ,4GB ,PCIe G3 SSD 512GB ,AMD Radeon VEGA3 Graphics Shared ,Windows 10 Home 64Bit ,SLATE GREY 360 x 235 x 19.9mm 1.8 kg 
"ASUS VivoBook 15 D515DA Ryzen 3 3250U 15.6"" FHD Laptop with Windows 11","58,630৳",AMD Ryzen 3 3250U ,15.6 Inch FHD (1920x1080) Touch ScreenNo Refresh Rate60Hz ,4GB ,PCIE G3 SSD 512GB ,AMD Radeon VEGA3 Graphics Shared ,Windows 11 Home ,SLATE GREY 360 x 235 x 19.9mm 1.8 kg 
"ASUS ExpertBook P1 P1412CEA Core i3 11th Gen 14"" FHD Laptop","64,060৳",Intel Core i3-1115G4 ,"14 inch FHD (1920 x 1080) Touch ScreenNo Display Features16:9, Anti-glare display, LED Backlit, 250nits, NTSC: 45%, Screen-to-body ratio:83 % ",4GB(4GBX1) ,"SATA 2.5"" HDD 1TB ",Intel UHD Graphics Shared ,Free Dos ,"Slate Grey 32.54 x 21.60 x 2.04 ~ 2.04 cm (12.81"" x 8.50"" x 0.80"" ~ 0.80"") 1.50 kg (3.31 lbs) "
"ASUS VivoBook 15 X515EA Core i3 11th Gen 512GB SSD 15.6"" FHD Laptop","61,350৳",Intel Core i3-1115G4 ,"15.6-inch FHD (1920 x 1080) Touch ScreenNo Display Features16:9, Anti-glare display, LED Backlit, 250nits, NTSC: 45%, Screen-to-body ratio: 83 % IPS Panel Display ",4GB ,PCIe G3 SSD 512GB ,Intel UHD Graphics Shared ,Windows 11 Home ,"PEACOCK BLUE 36.02 x 23.49 x 1.99 ~ 1.99 cm (14.18"" x 9.25"" x 0.78"" ~ 0.78"") 1.80 kg (3.97 lbs) Body MaterialABS Plastic "
"Asus ExpertBook B1 B1500CEAE Core i3 11th Gen 512GB SSD 15.6"" FHD Laptop","62,430৳",Intel Core i3-1115G4 Processor ,"15.6-inch FHD (1920 x 1080) Touch ScreenNo Display Features16:9 LED Backlit, 220nits, Anti-glare display ",4GB ,M.2 NVMe PCIe 3.0 SSD 512GB ,Intel UHD Graphics Shared ,ENDLESS ,Star Black (W) 358 mm x (D) 236.5 mm x (H)19.4 mm 1.72 kg Body MaterialAluminum 
"ASUS VivoBook 15 X515EA Core i3 11th Gen 8GB RAM 512GB SSD 15.6"" FHD Laptop","63,520৳",Intel Core i3-1115G4 ,"15.6-inch FHD (1920 x 1080) Touch ScreenNo Display Features16:9, Anti-glare display, LED Backlit, 250nits, NTSC: 45%, Screen-to-body ratio: 83 % IPS Panel Display ",8GB(4GBONBOARD) ,PCI-E G3 SSD 512GB ,Intel UHD Graphics Shared ,Windows 11 Home 64bit ,"PEACOCK BLUE (BQ2224W-X515EA) 36.02 x 23.49 x 1.99 ~ 1.99 cm (14.18"" x 9.25"" x 0.78"" ~ 0.78"") 1.80 kg (3.97 lbs) Body MaterialABS Plastic "
"ASUS VivoBook 15 X515EA Core i3 11th Gen 8GB RAM 512GB SSD 15.6"" FHD Laptop With Fingerprint","63,520৳",Intel Core i3-1115G4 ,"15.6-inch FHD (1920 x 1080) Touch ScreenNo Display Features16:9, Anti-glare display, LED Backlit, 250nits, NTSC: 45%, Screen-to-body ratio: 83 % IPS Panel Display ",8GB(4GBONBOARD) ,PCI-E G3 SSD 512GB ,Intel UHD Graphics Shared ,Windows 11 Home 64bit ,"SLATE GREY (BQ2225W-X515EA) 36.02 x 23.49 x 1.99 ~ 1.99 cm (14.18"" x 9.25"" x 0.78"" ~ 0.78"") 1.80 kg (3.97 lbs) Body MaterialABS Plastic "
"ASUS VivoBook 15 X515JA Core i5 10th Gen 15.6"" FHD Laptop","63,520৳",Intel Core i5-1035G1 ,"15.6-inch  FHD (1920 x 1080) Touch ScreenNo Display Features16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 % Display ",4GB ,SATA HDD 1TB ,Intel UHD Graphics Shared ,Windows 11 Home ,"Slate Grey 36.02 x 23.49 x 1.99 ~ 1.99 cm (14.18"" x 9.25"" x 0.78"" ~ 0.78"") 1.80 kg (3.97 lbs) Body MaterialABS Plastic "
"ASUS VivoBook 15 X515JA Core i5 10th Gen 8GB RAM 15.6"" FHD Laptop","66,770৳",Intel Core i5-1035G1 ,"15.6-inch  FHD (1920 x 1080) Touch ScreenNo Display Features16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 % Display ",8GB ,HDD 1TB ,Intel UHD Graphics Shared ,Windows 11 Home ,"SLATE GREY, (BQ3553W-X515JA) 36.02 x 23.49 x 1.99 ~ 1.99 cm (14.18"" x 9.25"" x 0.78"" ~ 0.78"") 1.80 kg (3.97 lbs) Body MaterialABS Plastic "
"ASUS VivoBook 15 X1500EA Core i3 11th Gen 15.6"" FHD Laptop","66,770৳",Intel Core i3-1115G4 ,15.6-inch IPS FHD (1920 x 1080) Touch ScreenNo ,8GB ,HDD 1TB ,Intel UHD Graphics Shared ,Windows 11 Home ,Indie Black 360.0 x 235.0 x 19.9mm 1.80 kg (3.97 lbs) 
"ASUS VivoBook 15 X1500EA Core i3 11th Gen 512GB SSD 15.6"" FHD Laptop","66,770৳",Intel Core i3-1115G4 ,15.6-inch IPS FHD (1920 x 1080) Touch ScreenNo ,8GB ,NVMe PCIe 512GB SSD ,Intel UHD Graphics Shared ,Windows 11 Home ,Indie Black 360.0 x 235.0 x 19.9mm 1.80 kg (3.97 lbs) 
"Asus VivoBook 14 X1400EA Core i3 11th Gen 14"" FHD Laptop","66,770৳",Intel Core i3-1115G4 ,14-inch LED FHD (1920 x 1080) Refresh Rate60Hz ,8GB ,NVMe PCIe 512GB SSD ,Intel UHD Graphics Shared ,Windows 11 Home ,Black 325.4 x 216.0 x 19.9mm 1.55 kg 
"ASUS VivoBook 15 X515JA Core i5 10th Gen 512GB SSD 15.6"" FHD Laptop","72,740৳",Intel Core i5-1035G1 ,"15.6-inch  FHD (1920 x 1080) Touch ScreenNo Display Features16:9, Anti-glare display, LED Backlit, 200nits, NTSC: 45%, Screen-to-body ratio: 83 % Display ",8GB ,NVMe PCIe SSD 512GB ,Intel UHD Graphics Shared ,Windows 11 Home ,"Slate Grey (EJ2771W-X515JA)
Peacock Blue 36.02 x 23.49 x 1.99 ~ 1.99 cm (14.18"" x 9.25"" x 0.78"" ~ 0.78"") 1.80 kg (3.97 lbs) Body MaterialABS Plastic "
"Asus Vivobook S15 S513EA Core i3 11th Gen 4GB RAM 15.6"" OLED FHD Laptop","72,200৳",Intel Core i3-1115G4 ,15.6-inch IPS FHD (1920 x 1080) Touch ScreenNo ,4GB ,M.2 NVMe PCIe 3.0 SSD 512GB ,Intel UHD Graphics Shared ,Windows 11 ,"Indie Black 35.90 x 23.50 x 1.79 ~ 1.79 cm (14.13"" x 9.25"" x 0.70"" ~ 0.70"") 1.80 kg (3.97 lbs) Body MaterialPlastic "
