Name,Price,Cpu,ScreenResolution,Ram,Memory,Gpu,OpSys,Weight
Acer Predator Helios 300 PH315-54-77MK 15.6 inch QHD 360HZ Display Core i7 11th Gen 16GB RAM 1TB HDD 512GB SSD Gaming Laptop with RTX 3060 6GB Graphics,"185,000৳","Intel Core i7-11800H (24M Cache, 2.30 GHz up to 4.60 GHz)","15.6-inch QHD with IPS (In-Plane Switching) technology (High-brightness (300 nits) 
Acer ComfyView LED-backlit TFT LCD, 
supporting 360Hz, 3 ms Overdrive, 
16:9 aspect ratio, DCI-P3 100%) ",16 GB DDR4 RAM,"512GB PCIe NVMe Gen 4 SSD 
1TB HDD",NVIDIA GeForce RTX 3060 6GB GDDR6 Graphics,Windows 10 Home,2.3 kg
ACER NITRO 5 AN515-58-79MU 15.6 INCH FHD DISPLAY CORE I7 12TH GEN 16GB RAM 512GB SSD 1TB HDD LAPTOP WITH RTX 3050TI 4GB GRAPHICS,"162,000৳","Model: Intel® Core™ i7-12700H
Processor Frequency: 2.50 GHz - 4.70 GHz
Processor Core: 14
Processor Thread: 20
CPU Cache: 24MB","Display Size: 15.6 Inch
Display Type: IPS LCD
Display Resolution: FHD (1920 x 1080)
Response Time: 3ms
Brightness: 300 nits
100% sRGB NTSC 45%, DCI-P3 100%
Response Rate: 144Hz","RAM: 16GB
RAM Type: DDR4
Removable: Yes
Total RAM Slot: 2
Max RAM Capacity: Up to 32GB","512GB PCIe NVMe Gen4 SSD
1TB 7200RPM HDD","Graphics Model: NVIDIA RTX 3050Ti
Graphics Memory: 4GB
Graphics Type: GDDR6",Windows 11 Home,2.6 kg
Acer Aspire 3 A315-58G-56XL 15.6 inch Full HD Display Core i5 11th Gen 8GB RAM 512GB SSD Laptop With MX350 2GB Graphics,"71,000৳","Intel Core i5-1135G7 Processor (8M Cache, 2.40 GHz up to 4.20 GHz)","15.6"" (39.6 cm) FHD (1920 x 1080) ComfyView, LED Display",8GB 3200MHz DDR4 RAM ( 4GB SOLDERED + 4GB EXPANDABLE ),512GB NVMe SSD ( Extra HDD Slot Available),NVIDIA GeForce MX350 2GB Graphics,Windows 10 64-bit,1.14 kg
ACER ONE 14 Z2-493 14 INCH HD DISPLAY AMD RYZEN 3 3250U 4GB RAM 1TB HDD LAPTOP,"45,500৳","AMD Ryzen 3 3250U Processor (2.6 GHz up to 3.5 GHz, 4MB cache, 2 cores)","14"" HD (1366X768) resolution Antiglare LED Backlit TFT LCD 16:9 aspect ratio",4GB-2666 MHz DDR4 ( (upgradeable up to 32GB of DDR4 using2-DIMM slots ),1 TB 2.5-inch 5400 RPM HDD ( M.2 NVme Gen 3 Slot Available ),AMD Radeon Graphics,FREE DOS,1.5 Kgs
Acer Nitro 5 AN515-56 15.6 inch Full HD 144Hz Display Core i7 11th Gen 8GB RAM 256GB SSD 1TB HDD Gaming Laptop with GTX 1650 4GB Graphics,"132,000৳","Intel Core i7-11370H Processor (12M Cache, 3.30 GHz up to 4.80 GHz, with IPU)","15.6 Inch Full HD (1920x1080) IPS Display, 144Hz refresh rate, 3ms response time, 80% with narrow 7.02mm bezels, and provided lifelike colors using a 72% NTSC, 300 nits panel",8 GB DDR4 3200MHz RAM,"256GB NVMe SSD
1TB HDD",NVIDIA GeForce GTX 1650 with 4 GB GDDR6 Graphics,Windows 10,363.4 x 255 x 25.9 mm
Acer Aspire 3 A315-23 15.6 inch FHD Display AMD Ryzen 3 3250U 8GB RAM 256GB SSD Laptop,"47,000৳","AMD Ryzen 3 3250U (2.6 GHz up to 3.5 GHz, 1 MB L2 cache, 2 cores) Processor","15.6"" FHD (1920x1080) PLS LED Smart Display Aspect Ratio: 16:9, ComfyView Display",8GB DDR4 2666MHZ RAM (Supported up to 12GB),"256GB SSD;
(Supports up to 2 TB, 2.5-inch 5400/ sata ssd)",AMD Radeon Graphics,802.11a/b/g/n/ac wireless LAN; IEEE 802.11ac/a/b/g/n,1.9 kg
Acer Aspire 3 A315-23 15.6 inch FHD Display AMD Ryzen 3 3250U 8GB RAM 1TB HDD & 256GB SSD Laptop,"49,500৳","AMD Ryzen 3 3250U (2.6 GHz up to 3.5 GHz, 1 MB L2 cache, 2 cores) Processor","15.6"" FHD (1920x1080) PLS LED Smart Display Aspect Ratio: 16:9, ComfyView Display",8GB DDR4 2666MHZ RAM (Supported up to 12GB),256GB M.2 NVME PCIE SSD & 1TB HDD,AMD Radeon Graphics,802.11a/b/g/n/ac wireless LAN; IEEE 802.11ac/a/b/g/n,1.9 kg
Acer Predator Helios 300 PH315-54-736E 15.6 inch QHD 165Hz Display Core i7 11th Gen 16GB RAM 1TB HDD 512GB SSD Gaming Laptop with RTX 3050Ti 4GB Graphics,"172,000৳","Intel Core i7-11800H (24M Cache, 2.30 GHz up to 4.60 GHz)","15.6-inch QHD with IPS (In-Plane Switching) technology (High-brightness (300 nits) 
Acer ComfyView LED-backlit TFT LCD, 
supporting 165Hz, 3 ms Overdrive, 
16:9 aspect ratio, DCI-P3 100%) ",16 GB DDR4 RAM (Extra Slot Available ),"512GB PCIe NVMe Gen 4 SSD 
1TB HDD","Graphics Controller Model: GeForce RTX 3050Ti 
Graphics Memory Capacity: 4 GB 
Graphics Memory Technology: GDDR6 
Graphics Memory Accessibility: Dedicated 
GPU Boost Clock: Up to 1585 MHz 
Maximum Graphics Power: Up to 85 W ",Windows 10 Home,2.3 kg
Acer TravelMate TMB 311-31-C3CD 11.6 inch HD Display Intel Celeron N4020 4GB RAM 256GB SSD Laptop,Out Of Stock,"Intel Celeron N4020 Processor (4M Cache, 1.10 GHz up to 2.80 GHz)","11.6"" HD (1366 x 768) Display","4GB DDR4 RAM
Max. RAM Support 8GB",256GB NVMe SSD,Intel UHD Graphics 600,LINUX,1.40 Kg
Acer Swift SF514-55TA 14-inch Full HD IPS Touch Display Core i7 11th Gen 16 GB RAM 1TB SSD laptop,Out Of Stock,Intel Core 7-1165G7 (Up to 4.7 GHz),"35.6 cm display with IPS (In-Plane Switching) technology, Full HD 1920 x 1080, high-brightness (340 nits) Acer ComfyView LED-backlit TFT LCD, supporting multi-touch",16 GB of DDR4 3200MHz (Up to 20 GB),"1 TB, PCIe Gen3, 8 Gb/s NVMe",Intel Iris X Graphics,Windows 10 64-bit,1.05 kg
Acer Swift SF314-510G 14-inch Full HD IPS Display Core i7 11th Gen 16 GB RAM 32GB+512GB SSD laptop,Out Of Stock,Intel Core i7-1165G7 (Upto 4.7 GHz),"35.6 cm display with IPS (In-Plane Switching) technology, Full HD 1920 x 1080 pixel, high-brightness (300 nits) Acer ComfyViewTM LED-backlit TFT LCD,",16 GB LPDDR4 SDRAM (Up to 20 GB) 3200MHz,"512GB, Hybrid Storage SSD NVMe, with integration of 32 GB Intel OptaneTM Memory and QLC NAND storage","Intel Iris Xe Max Graphics Audio DTS Audio, featuring optimized",Windows 10 64-bit,1.37 kg
Acer Predator Helios 300 PH315-54-79PE 15.6 inch Full HD Display Core i7 11th Gen 32GB RAM 1TB SSD Gaming Laptop with RTX 3070 8GB Graphics,Out Of Stock,"Intel Core i7-11800H (24M Cache, 2.30 GHz up to 4.60 GHz)","Screen Size: 39.6 cm (15.6"") 
Display Screen Type: LCD 
Display Screen Technology: ComfyView In-plane Switching (IPS) Technology 
Screen Mode: Full HD 
Backlight Technology: LED 
Screen Resolution: 1920 x 1080 ",32GB DDR4 3200 Mhz RAM ( 16+16 ),1TB PCIe NVMe Gen 4 SSD,"Graphics Controller Model: GeForce RTX 3070
Graphics Memory Capacity: 8GB 
Graphics Memory Technology: GDDR6 
Graphics Memory Accessibility: Dedicated 
GPU Boost Clock: Up to 1390 MHz 
Maximum Graphics Power: Up to 110W ",Windows 10 Home,2.3 kg
Acer Predator Helios 300 PH315-53 15.6 inch FHD 144Hz Core i5 10th Gen 16GB RAM 1TB HDD & 256GB SSD Gaming Laptop with GTX 1650TI 4GB Graphics,Out Of Stock,"Intel Core I5-10300H Processor (8M Cache, Base: 2.50 GHz, Up To 4.50 GHz,4-Core, 8-Threads)","Screen Size: 39.6 Cm (15.6"") Display Screen Technology: IPS Technology; ComfyView Screen Mode: Full HD 144HZ Backlight Technology: LED Screen Resolution: 1920 X 1080 ","16GB DDR4 3200Mhz RAM (2x Memory Slot, Maximum 64 GB)",1TB HDD (7200 RPM) & 256GB M.2 NVME PCIE SSD,"NVIDIA GEFORCE GTX 1650 Ti Graphics Card (4GB, GDDR6 ,Boost Clock: 1590 MHz;Memory Speed: 12 Gbps)",4 Dynamic Heatsink With 2 Sided Master Hybrid Cooling Fan With Updated Blades,BACKPACK
Acer Predator Helios 300 PH315-52-704J 15.6 inch 144Hz i7 9th Gen 16GB Ram 1TB HDD 256 SSD BACKLIT KEYBOARD Gaming Laptop with RTX 2060 6GB Graphics,Out Of Stock,"Intel Core I7-9750H Processor(12M Cache, Up To 4.50 GHz, 6Core 12 Threads)","Screen Size: 39.6 Cm (15.6"") Mode: IPS Full HDScreen Resolution: 1920 X 1080Standard Refresh Rate: 144 HzBacklight Technology: LEDTechnology: ComfyView; In-Plane Switching (IPS) Technology",16 GB DDR4 2666Mhz SDRAM,1 TB HDD (7200 RPM) 256 GB NVMe SSD,"NVIDIA GEFORCE RTX 2060 Graphics Card(6GB, GDDR6 ,Boost Clock: 1680 MHz;Memory Speed: 14 Gbps)",Windows 10,Approx.2.40 Kgwith Battery
"Acer Nitro AN515-44 15.6"" Full HD 144Hz Display Ryzen 7 4800H 16GB RAM 1TB HDD and 256GB SSD Gaming Laptop with GTX 1650TI 4GB GDDR6 Graphic",Out Of Stock,"AMD Ryzen 7 4800H Processor
(Base Clock: 2.9GHz. Max. Boost Clock: up to 4.2GHz, 8 Core 16 threads)","15.6"" (16:9) LED-Backlit FHD (1920x1080) 144Hz Display, IPS Panel .In-plane Switching (IPS) Technology; ComfyView","16GB DDR4 2666BUS SDRAM, (Extra RAM Slot Available, up to 128GB)",1TB 7200 rpm HDD & 256GB SSD,Nvidia GTX 1650TI 4GB DDR6 Graphics,Win-10 Original.,Obsidian Black
"Acer Nitro AN515-44 15.6"" Full HD 144Hz Display Ryzen 5 4600H Gaming Laptop with GTX 1650 4GB Graphics",Out Of Stock,"AMD Ryzen 5 4600H Processor
(Base Clock: 3.0GHz. Max. Boost Clock: up to 4.50 GHz, 6 core 12 threads)","15.6"" (16:9) LED-Backlit FHD (1920x1080), 144HZ IPS Panel.","8GB DDR4 2666BUS SDRAM, (Extra RAM Slot Available, up to 32GB)",1TB 7200 rpm HDD & 256GB SSD,Nvidia GTX 1650 4GB DDR6 Graphics,Win-10 Original.,Obsidian Black
ACER NITRO 5 AN515-58-74EF 15.6 INCH QHD DISPLAY CORE I7 12TH GEN 16GB RAM 1TB SSD LAPTOP WITH RTX 3060 6GB GRAPHICS,In Stock,"Model: Intel® Core™ i7-12700H
Processor Frequency: 2.50 GHz - 4.70 GHz
Processor Core: 14
Processor Thread: 20
CPU Cache: 24MB","Display Size: 15.6 Inch
Display Type: IPS LCD
Display Resolution: QHD (2560 x 1440)
Brightness: 300 nits
100% sRGB NTSC 72%, DCI-P3 100%
Response Time: 3ms","RAM: 16GB
RAM Type: DDR5 4800 MHz
Removable: Yes
Total RAM Slot: 2
Max RAM Capacity: Up to 32GB","1TB PCIe NVMe GEN4
SSD
2.5″ SATA slot HDD","Graphics Model: NVIDIA RTX 3060
Graphics Memory: 6GB
Graphics Type: GDDR6",Windows 11 Home,2.5 kg
Acer Nitro 5 AN515-57-77YZ 15.6 inch Full HD 144Hz Display Core i7 11th Gen 16GB Ram 256GB SSD 1TB HDD Gaming Laptop with RTX 3050 Ti 4GB Graphics,Out Of Stock,"Intel Core i7-11800H processor (12M Smart Cache, 2.4 GHz with Turbo Boost up to 4.6 GHz, )","15.6"" 144Hz display with IPS (In-Plane Switching) technology, Full HD 1920 x 1080, Acer ComfyViewTM LED-backlit TFT LCD",16GB 3200MHz DDR5,"256GB M.2 NVMe SSD 
1TB HDD",NVIDIA GeForce RTX 3050 Ti with 4GB,Windows 10,2.30 kg
ACER NITRO 5 AN515-57-52QS 15.6 INCH FULL HD 144HZ DISPLAY CORE I5 11TH GEN 8GB RAM 1TB HDD 256GB SSD GAMING LAPTOP WITH RTX 3050 4GB GRAPHICS,Out Of Stock,"Intel Core i5-11400H Processor (12M Cache, 2.70 GHz up to 4.50 GHz)","15.6 Inch Full HD (1920x1080) IPS Display, NTAG (IPS) + 16:9 AR ; Viewing angle (H x V) 170/160",8GB DDR4 3200MHz (extra ram slot available upgradable upto 64 gb),"256GB M.2 NVMe SSD 
1TB HDD 
Extra M.2 Slot available",NVIDIA GeForce RTX 3050 with 4GB Graphics,Windows 11 Home,2.30 kg
Acer Nitro 5 AN515-56 15.6INCH FULL HD 144Hz DISPLAY Core I5 11th GEN 8GB RAM 512GB SSD WITH GTX 1650 4GB Graphics Gaming Laptop,Out Of Stock,"Intel Core i5-11300H Processor (8M Cache, 3.10 GHz up to 4.40 GHz, with IPU)","15.6 Inch Full HD (1920x1080) IPS Display, 144Hz refresh rate, 3ms response time, 80% with narrow 7.02mm bezels nd provided lifelike colors using a 72% NTSC, 300 nits panel",8 GB DDR4 3200MHz RAM,512GB NVMe SSD,NVIDIA GeForce GTX 1650 with 4 GB GDDR6 Graphics,Windows 10,2.2 kg
Acer Nitro 5 AN515-56 15.6INCH FULL HD 144Hz DISPLAY Core I5 11th GEN 8GB RAM 256GB SSD 1TB HDD WITH GTX 1650 4GB Graphics Gaming Laptop,Out Of Stock,"Intel Core i5-11300H Processor (8M Cache, 3.10 GHz up to 4.40 GHz, with IPU)","15.6 Inch Full HD (1920x1080) IPS Display, 144Hz refresh rate, 3ms response time, 80% with narrow 7.02mm bezels nd provided lifelike colors using a 72% NTSC, 300 nits panel",8 GB DDR4 3200MHz RAM,"256GB NVMe SSD
1TB HDD",NVIDIA GeForce GTX 1650 with 4 GB GDDR6 Graphics,Windows 10,2.2 kg
"Acer Nitro 5 AN515-55 15.6"" Full HD Display Core i5 10th Gen Gaming Laptop with GTX 1650 4GB Graphics",Out Of Stock,"Intel Core i5-10300H Processor
(8M Cache, up to 4.50 GHz, 4 core 8 threads)","15.6"" (16:9) LED-Backlit 60HZ FHD (1920x1080), IPS Panel.","8GB DDR4 2666BUS SDRAM, (Extra RAM Slot Available, up to 32GB)",1TB 7200 rpm HDD & 256GB SSD,Nvidia GTX 1650 4GB DDR6 Graphics,Win-10 Original.,Obsidian Black
Acer Nitro 5 AN515-55 15.6 inch FHD 144Hz Display Core i5 10th Gen 8GB Ram 256GB SSD 1TB HDD Laptop with RTX 2060 6GB Graphics Gaming Laptop,Out Of Stock,"Intel Core i5-10300H processor (8 MB Smart Cache, 2.5 GHz with Turbo Boost up to 4.5 GHz, DDR4)","15.6"" 144Hz display with IPS (In-Plane Switching) technology, Full HD 1920 x 1080, Acer ComfyViewTM LED-backlit TFT LCD","8GB DDR4 3200MHz EXTREM RAM (Extra Ram Slot Available, Max Capacity 64GB)",256GB M.2 PCIE NVMe SSD & 1TB HDD (Supports Up to 4TB HDD Storage),NVIDIA RTX 2060 6GB GDDR6 Memory,Windows 10 Original,"When heavy use requires an added boost, chill out with twin fans, Acer CoolBoost technology and quad exhaust port design."
ACER NITRO 5 AN515-48-58TZ 15.6 INCH FHD DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD LAPTOP WITH RTX 3050 4GB GRAPHICS,Out Of Stock,"Core i5-12500H 4.50 GHz , Core
12, Thread 16, (4 Performance-cores, 8 Efficient-cores) Cache 18MB","15.6"" display with IPS (In-Plane Switching) technology, Full HD 1920 x 1080, Acer ComfyView LED-backlit TFT LCD,16:9 aspect ratio, supporting 144 Hz refresh rate",RAM: 8GB RAM DDR4 3200MHZ Total RAM Slot: 2 Max RAM Capacity: Up To 32GB,SSD 512GB PCIe NVMe Gen4 SSDHDD: 2.5″ SATA slot,"Graphics Model: NVIDIA RTX 3050
Graphics Memory: 4GB
Graphics Type: GDDR6",Windows 11 Home,2.5 kg
Acer Nitro 5 AN515-45-R3TC 15.6 inch Full HD 144Hz Display Ryzen 5 5600H 16 GB RAM 1TB HDD 256GB SSD Gaming Laptop with RTX 3060 6GB Graphics,Out Of Stock,"AMD Ryzen 5 5600H Hexa-Core (L2 3MB & L3 16MB Cache, 3.3GHz Up to 4.2GHz)","15.6"" Full HD (1920 x 1080) 144 Hz ComfyView LED In-plane Switching (IPS) Technology, improved screen-to-body ratio to 80% with narrow 0.27"" bezels.","16 GB 3200MHZ DDR4 
(Extra Ram Slot Available,)","1TB 7200 RPM HDD 
256GB PCIe Gen3 NVMe SSD 
M.2 slot Available ",GeForce RTX 3060 6GB GDDR6 Graphics,Windows 10 Home,Kensington Lock Slot
Acer Nitro 5 AN515-45 15.6 inch Full HD 144Hz Display Ryzen 5 5600H 8GB RAM 1TB HDD 256GB SSD Gaming Laptop with GTX 1650 4GB Graphics,Out Of Stock,"AMD Ryzen 5 5600H Hexa-Core (Cores: 6, Threads: 12, Cache: 16MB, 3.3GHz Up to 4.2GHz)","15.6"" Full HD (1920 x 1080) 300 NITS 144 Hz ComfyView LED In-plane Switching (IPS) Technology, improved screen-to-body ratio to 80% with narrow 0.27"" bezels","8GB 3200MHZ DDR4 (Extra Ram Slot Available, Max Capacity 64GB)","1TB 7200 RPM HDD & 256GB PCIe Gen3 NVMe SSD (2 SSD Slot Available, Supports Up to 4TB HDD)",NVIDIA GTX 1650 4GB DDR6 Graphics,Windows 10 Original,"When heavy use requires an added boost, chill out with twin fans, Acer CoolBoost technology and quad exhaust port design."
MSI modern 15 A5M 15.6 inch FHD IPS Display Ryzen 5 5500U 8GB Ram 512GB SSD aluminum chassis Laptop,"74,000৳","AMD Ryzen 5 5500U Processor (8M Cache, 2.1GHz up to 4.00 GHz, Cores 6, Threads 12)","15.6"" FHD (1920x1080), 60Hz 45%NTSC IPS-Level","8GB DDR4 3200MHz RAM (Extra Ram Slot Available, 64GB Max Capacity)",512GB NVMe PCIe SSD ( EXTRA SSD SLOT AVAILABLE ),AMD Radeon Graphics,Dynamic Heatsink with 2 Sided Master Cooling Fan,1.6 kg
MSI Katana GF66 12UC-013BD 15.6 inch FHD 144Hz Display Core i7 12th Gen 8GB RAM 512GB SSD Gaming Laptop with RTX 3050 4GB Graphics,"155,000৳","Intel Core i7-12700H Processor 
24M Cache, up to 4.70 GHz ( TURBO POWER 115W, 14 Core + 20 Threads)","15.6"" FHD (1920*1080), 144Hz 45%NTSC IPS-Level",8GB DDR4 3200MHz (Extra Slot Available Upto 64GB ),512GB NVMe PCIe SSD Gen4x4 ( Upgradable Upto 4TB ),NVIDIA GeForce RTX 3050 GDDR6 4GB,4 Dynamic Heatsink With 2 Sided Master Hybrid Cooling Fan With Updated Blades,2.25 kg
MSI SUMMIT E14 A11SCST 14-inch Full HD Display Core i7 11 gen 16GB RAM 1TB SSD GTX1650 Ti Max-Q 4GB Graphics laptop,"156,500৳",11th Gen. Intel Core i7-1185G7 Processor,"14"" FHD (1920*1080), 60Hz 72%NTSC Finger Touch panel",LPDDR4 16GB( 3200MHz Upgrade up to 32 GB),1TB NVMe PCIe Gen4x4 SSD,"NVIDIA GeForce GTX 1650 Ti With Max-Q Design, 4GB GDDR6",Windows 10 Home,1.29 kg
MSI SUMMIT E14 A11SCS 14-inch 4K Ultra HD Display Core i7 11 gen 16GB RAM 1TB SSD GTX1650 Ti Max-Q 4GB Graphics laptop,"148,000৳",Metal,"NVIDIA GeForce GTX 1650 Ti With Max-Q Design, 4GB GDDR6",11th Gen. Intel® Core™ i7-1185G7 Processor,LPDDR4 16GB( 3200MHzUpgrade up to 32 GB),1TB NVMe PCIe Gen4x4 SSD,52 Battery (Whr),1.29 kg
MSI Creator Z16 A11UET 16 inch QHD+ 120Hz Touch Display Core i7 11th Gen 16GB RAM 512GB SSD Gaming Laptop with RTX 3060 6GB Graphics,"222,000৳","Intel Core i7-11800H Processor (24M Cache, up to 4.60 GHz) Core: 8 Thread: 16","NVIDIA GeForce RTX 3060 Laptop GPU 6GB GDDR6 
Up to 1307MHz Boost Clock, 
65W Maximum Graphics Power with Dynamic Boost. ",Intel HM570,16GB (8G*2) DDR4 3200MHz,512 GB M.2 NVMe PCIe SSD ( Extra M.2 Slot Available ),4-Cell 90 Battery (Whr),2.2 kg
MSI Summit E16 Flip A12UCT 16 inch QHD+ 165Hz Touch Display Core i7 12th Gen LPDDR5 32GB RAM 1TB SSD 2 In 1 Gaming Laptop With RTX 3050 Max-Q 4GB Graphics,"249,900৳","Core i7-1280P ( 24MB, 3.60 GHz up to 4.80 GHz ) Core: 14 , Thread: 20 , (Performance-cores: 6, Efficient-cores: 8)","16 Inch, IPS, QHD+ (2560 x 1600), Support MSI Pen, 165Hz, 16:10, 100%DCI-P3","32GB, 4800MHz, LPDDR5, 2 RAM SLOT",1TB NVMe PCIe Gen4x4 SSD,Iris Xe Graphics,Windows11 Home,1.9 kg
MSI Prestige 14 A11SCX 14-inch 4K Ultra HD Display Core i7 11th Gen 16GB RAM 1TB SSD Laptop with GTX1650 Max-Q 4GB Graphics,"145,500৳",Up to 11th Gen. Intel® Core™ i7-1185G7,"14.0"" UHD (3840x2160), Anti-Glare, IPS-Level, 60HZ 100% ADOBE",LPDDR4 16GB,1TB NVMe PCIe Gen4x4 SSD,"GTX1650 Max-Q, GDDR6 4GB",Windows 10 Home,1.29 kg
MSI Prestige 14 A11SB 14 inch Full HD Display Core i7 11th Gen 16GB RAM 1TB SSD Laptop with MX450 2GB Graphics,"134,000৳","Intel Core i7-1185G7 (12M Cache, 3.00 GHz up to 4.80 GHz, with IPU)","14"" FHD (1920 x 1080), FHD IPS LED Display",16GB LPDDR4x RAM,1TB NVMe PCIe Gen4x4 SSD,Nvidia MX450 2GB GDDR6 Graphics,Windows 10 Home,1.29 kg
MSI Modern 14 C5M 14 inch Full HD Display Ryzen 7 5825U 8GB RAM 512GB SSD Laptop,"87,000৳","AMD Ryzen 7 5825U Processor (16M Cache, 8 Core, Threads 16, 2.0GHz up to 4.50 GHz) L1 Cache: 512KB,
L2 Cache: 4MB,
L3 Cache: 16MB,","14.0"" FHD (1920x1080), IPS-Level, 60Hz
45%NTSC",8GB DDR4 3200MHz RAM,512GB NVMe PCIe SSD,AMD Radeon Graphics,Windows 11 Home,1.4 kg
MSI Modern 14 C12M 14 inch Full HD Display Core i7 12th Gen 8GB RAM 512GB SSD Laptop,"93,500৳","Intel Core i7-1255U Processor
12M Cache, up to 4.70 GHz",65W adapter,8GB DDR4 3200MHz RAM,Iris Xe Graphics,"14"" Full HD (1920 x 1080) Thin Bezel IPS-Level Display",Intel Wi-Fi 6 AX201(2*2 ax),1.4 kg
MSI Modern 14 B11MOU 14 inch Full HD Display Core i7 11th Gen 8GB RAM 512GB SSD Laptop,"85,500৳","Intel Core i7 1165G7 Processor (12MB Cache, 2.8Ghz up to 4.7Ghz)","14"" Full HD (1920 x 1080) Thin Bezel IPS-Level Display",8GB DDR4 3200MHz RAM (Upgradeable up to 64GB),512GB NVMe PCIe Gen3x4 SSD,Intel Iris Xe Graphics,Windows 10 Home,1.3 kg
MSI Modern 14 B11MOU 14 inch Full HD Display Core i3 11th Gen 8GB RAM 512GB SSD Laptop,"61,000৳","Intel Core i3-1115G4 Processor 6M Cache, up to 4.10 GHz","14"" Full HD (1920 x 1080) Thin Bezel IPS-Level Display",8GB DDR4 3200MHz RAM (Upgradeable up to 64GB),512 GB NVMe PCIe SSD,Intel UHD Graphics,Free Dos,1.3 kg
MSI Creator M16 A12UC 16 Inch QHD+ Display Core I7 12th Gen 16GB RAM 512GB SSD Creative Laptop With RTX 3050 4GB Graphics,"169,000৳","Core i7-12700H, (24MB, 3.50 GHz up to 4.70 GHz ) Core 14, Thread 20, (Performance-cores: 6, Efficient-cores: 8)","16 inch, IPS, QHD+ (2560 x 1600), 60Hz, DCI-P3 100% typical, 500nits","16GB (8G*2) DDR4 3200MHz, 2 Ram Slots, Up to 64GB,",512 GB M.2 NVMe PCIe SSD,"NVIDIA GeForce RTX 3050 Laptop GPU, 4GB GDDR6
Up to 1450MHz Boost Clock, 60W Maximum Graphics Power.",Windows 11 Home,2.26 kg
MSI Katana GF76 17.3 inch Full HD 144 Hz Display Core i7 12th Gen 16GB RAM 512GB SSD Gaming Laptop with RTX 3060 6GB Graphics,"210,000৳","Intel Core i7-12700H Processor 
24M Cache, up to 4.70 GHz (14 Core + 20 Threads)","17.3"" FHD (1920x1080), 144Hz, IPS-Level",DDR IV 16GB(3200MHz),512GB NVMe PCIe SSD Gen4x4,"NVIDIA GeForce RTX 3060 Laptop GPU 6GB GDDR6
Up to 1435MHz Boost Clock, 85W Maximum Graphics Power with Dynamic Boost.",Windows 11,2.6 kg
MSI Vector GP66 12UE 15.6 inch Full HD 240Hz Display Core i7 12th Gen 16GB RAM 1TB SSD Gaming Laptop with RTX 3060 6GB Graphics,"227,000৳","Intel Core i7-12700H ( 14 Core, 20 Thread - 24M Cache, 3.50 GHz up to 4.70 GHz )","15.6"" FHD (1920×1080), 240Hz, IPS-Level",16GB DDR4 4800 MHz ( 8GBx2 Slot ) Max 64GB,1TB NVMe PCIe Gen4x4 SSD,"NVIDIA GeForce RTX 3060 Laptop GPU 6GB GDDR6 Up to 1752MHz Boost Clock, 140W Maximum Graphics Power with Dynamic Boost. Max. 185W CPU-GPU Power with MSI OverBoost Technology.",Windows 11 Home,2.38 kg
MSI GF63 Thin 11SC 15.6 inch FHD 144HZ Display Core i5 11th Gen 8GB RAM 512GB SSD Gaming Laptop with GTX 1650 Max Q 4GB Graphics,"99,500৳","Intel Core i5-11400H Processor( 12M Cache, 2.70 GHz up to 4.50 GHz)","NVIDIA GeForce GTX 1650 With Max-Q Design, 4GB GDDR6",Intel HM570,"8GB DDR4-3200MHZ RAM (Extra Ram Slot Available, Up To 64GB)",512GB NVMe PCIe Gen3x4 SSD,3-Cell; Li-Polymer 53 Battery (Whr),MSI Air Gaming Backpack
MSI GF63 Thin 11SC 15.6 inch FHD 144HZ Core i5 11th Gen 8GB RAM 1TB HDD & 512GB SSD Gaming Laptop with GTX 1650 4GB Graphics,"99,500৳","Intel Core i5-11400H Processor( 12M Cache, 2.70 GHz up to 4.50 GHz)","NVIDIA GeForce GTX 1650 With Max-Q Design, 4GB GDDR6",Intel HM570,"8GB DDR4-3200MHZ RAM (Extra Ram Slot Available, Up To 64GB)",1TB HDD & 512GB NVMe PCIe Gen3x4 SSD,3-Cell; Li-Polymer 53 Battery (Whr),MSI Air Gaming Backpack
MSI Modern 15 B12M 15.6 inch Full HD Display Core i5 12th Gen 8GB RAM 512GB SSD Laptop,"82,500৳","Intel Core i5-1235U Processor (12M Cache, up to 4.40 GHz) Core: 10 Thread: 12 (Performance-cores- 2 Efficient-cores- 8)",65W adapter,8GB DDR4 3200MHz RAM On Board Memory,Iris Xe Graphics,"15.6"" FHD (1920*1080), 60Hz 45%NTSC IPS-Level",Intel Wi-Fi 6 AX201(2*2 ax),1.7 kg
MSI Modern 15 B12M 15.6 inch Full HD Display Core i5 12th Gen 16GB RAM 512GB SSD Laptop,"90,000৳","Intel Core i5-1235U Processor (12M Cache, up to 4.40 GHz) Core: 10 Thread: 12 (Performance-cores- 2 Efficient-cores- 8)",65W adapter,16GB DDR4 3200MHz RAM,Iris Xe Graphics,"15.6"" FHD (1920*1080), 60Hz 45%NTSC IPS-Level",Intel Wi-Fi 6 AX201(2*2 ax),1.7 kg
